chez-9.4.0,tail:25,2.482425066
chez-9.4.0,wc:inputs/bib:50,2.502811163
chez-9.4.0,read1:2500,2.357256556
chez-9.4.0,compiler:2000,4.487416541
chez-9.4.0,conform:500,2.874978677
chez-9.4.0,dynamic:500,5.554358456
chez-9.4.0,earley:1,5.23893673
chez-9.4.0,graphs:7:3,2.525746625
chez-9.4.0,lattice:44:10,5.071645818
chez-9.4.0,matrix:5:5:2500,3.270248839
chez-9.4.0,maze:20:7:10000,2.301841853
chez-9.4.0,mazefun:11:11:10000,2.868956762
chez-9.4.0,nqueens:13:10,6.829300071
chez-9.4.0,paraffins:23:10,7.744316831
chez-9.4.0,parsing:2500,5.933666429
chez-9.4.0,peval:2000,4.480222419
chez-9.4.0,primes:1000:10000,3.316435741
chez-9.4.0,quicksort:10000:2500,4.80575252
chez-9.4.0,scheme:100000,4.664367288
chez-9.4.0,slatex:500,3.981744202
chez-9.4.0,nboyer:5:1,3.674920997
chez-9.4.0,sboyer:5:1,2.476564484
chez-9.4.0,gcbench:20:1,1.894730349
chez-9.4.0,perm20:10:2:1,13.144074382
chez-9.4.0,equal:100:100:8:1000:2000:5000,1.893942703
chez-9.4.0,bv2string:1000:1000:100,3.881566167
chibi-unknown,deriv:10000000,85.638
chibi-unknown,destruc:600:50:4000,81.408
chibi-unknown,diviter:1000:1000000,54.867
chibi-unknown,divrec:1000:1000000,55.779
chibi-unknown,puzzle:1000,229.682
chibi-unknown,triangl:22:1:50,69.0
chibi-unknown,tak:40:20:11:1,45.419
chibi-unknown,takl:40:20:12:1,345.074
chibi-unknown,ntakl:40:20:12:1,78.593
chibi-unknown,cpstak:40:20:11:1,188.81
chibi-unknown,fib:40:5,64.095
chibi-unknown,fibfp:35.0:10,60.758
chibi-unknown,sum:10000:200000,72.709
chibi-unknown,sumfp:1000000.0:500,124.864
chibi-unknown,fft:65536:100,49.89
chibi-unknown,mbrot:75:1000,191.81
chibi-unknown,mbrotZ:75:1000,367.545
chibi-unknown,nucleic:50,89.322
chibi-unknown,pi:50:500:50:2,319.445
chibi-unknown,pnpoly:1000000,269.58
chibi-unknown,ray:50,102.366
chibi-unknown,simplex:1000000,180.875
chibi-unknown,ack:3:12:2,55.615
chibi-unknown,array1:1000000:500,50.118
chibi-unknown,string:500000:25,4.912
chibi-unknown,sum1:25,32.506
chibi-unknown,cat:50,50.921
chibi-unknown,tail:25,88.438
chibi-unknown,wc:inputs/bib:50,358.146
chibi-unknown,read1:2500,98.375
chibi-unknown,compiler:2000,92.244
chibi-unknown,conform:500,122.297
chibi-unknown,dynamic:500,167.614
chibi-unknown,matrix:5:5:2500,195.261
chibi-unknown,maze:20:7:10000,64.63
chibi-unknown,mazefun:11:11:10000,88.489
chibi-unknown,nqueens:13:10,128.799
chibi-unknown,peval:2000,146.573
chibi-unknown,primes:1000:10000,16.281
chibi-unknown,quicksort:10000:2500,189.734
chibi-unknown,scheme:100000,100.594
chibi-unknown,slatex:500,131.553
chibi-unknown,nboyer:5:1,33.655
chibi-unknown,sboyer:5:1,30.692
chibi-unknown,perm20:10:2:1,135.058
chibi-unknown,equal:100:100:8:1000:2000:5000,24.769
chibi-unknown,bv2string:1000:1000:100,10.001
chicken-4.11.0,browse:2000,15.323
chicken-4.11.0,deriv:10000000,8.651
chicken-4.11.0,destruc:600:50:4000,10.368
chicken-4.11.0,diviter:1000:1000000,4.308
chicken-4.11.0,divrec:1000:1000000,13.075
chicken-4.11.0,puzzle:1000,17.974
chicken-4.11.0,triangl:22:1:50,18.329
chicken-4.11.0,tak:40:20:11:1,14.142
chicken-4.11.0,takl:40:20:12:1,11.482
chicken-4.11.0,ntakl:40:20:12:1,11.715
chicken-4.11.0,cpstak:40:20:11:1,18.749
chicken-4.11.0,ctak:32:16:8:1,4.416
chicken-4.11.0,fib:40:5,35.14
chicken-4.11.0,fibc:30:10,4.409
chicken-4.11.0,fibfp:35.0:10,7.464
chicken-4.11.0,sum:10000:200000,35.767
chicken-4.11.0,sumfp:1000000.0:500,9.328
chicken-4.11.0,fft:65536:100,23.622
chicken-4.11.0,mbrot:75:1000,9.929
chicken-4.11.0,nucleic:50,5.167
chicken-4.11.0,pnpoly:1000000,16.864
chicken-4.11.0,ray:50,4.173
chicken-4.11.0,simplex:1000000,15.504
chicken-4.11.0,ack:3:12:2,81.066
chicken-4.11.0,array1:1000000:500,17.562
chicken-4.11.0,string:500000:25,0.449
chicken-4.11.0,sum1:25,7.098
chicken-4.11.0,cat:50,25.383
chicken-4.11.0,wc:inputs/bib:50,13.991
chicken-4.11.0,read1:2500,15.573
chicken-4.11.0,compiler:2000,9.658
chicken-4.11.0,conform:500,24.756
chicken-4.11.0,dynamic:500,16.871
chicken-4.11.0,graphs:7:3,13.106
chicken-4.11.0,lattice:44:10,28.524
chicken-4.11.0,matrix:5:5:2500,14.37
chicken-4.11.0,maze:20:7:10000,6.616
chicken-4.11.0,mazefun:11:11:10000,20.339
chicken-4.11.0,nqueens:13:10,29.778
chicken-4.11.0,paraffins:23:10,15.022
chicken-4.11.0,parsing:2500,21.784
chicken-4.11.0,peval:2000,15.792
chicken-4.11.0,primes:1000:10000,15.651
chicken-4.11.0,scheme:100000,18.406
chicken-4.11.0,slatex:500,4.577
chicken-4.11.0,nboyer:5:1,25.993
chicken-4.11.0,sboyer:5:1,11.111
chicken-4.11.0,gcbench:20:1,5.888
chicken-4.11.0,perm20:10:2:1,41.243
chickencsi-4.11.0,browse:2000,235.332
chickencsi-4.11.0,deriv:10000000,141.355
chickencsi-4.11.0,destruc:600:50:4000,306.628
chickencsi-4.11.0,diviter:1000:1000000,175.717
chickencsi-4.11.0,divrec:1000:1000000,222.358
chickencsi-4.11.0,puzzle:1000,411.943
chickencsi-4.11.0,triangl:22:1:50,258.073
chickencsi-4.11.0,tak:40:20:11:1,234.779
chickencsi-4.11.0,ctak:32:16:8:1,94.116
chickencsi-4.11.0,fib:40:5,472.27
chickencsi-4.11.0,fibc:30:10,90.265
chickencsi-4.11.0,fibfp:35.0:10,84.711
chickencsi-4.11.0,sumfp:1000000.0:500,157.367
chickencsi-4.11.0,fft:65536:100,104.134
chickencsi-4.11.0,mbrot:75:1000,200.126
chickencsi-4.11.0,nucleic:50,89.131
chickencsi-4.11.0,pnpoly:1000000,262.349
chickencsi-4.11.0,ray:50,101.588
chickencsi-4.11.0,simplex:1000000,346.86
chickencsi-4.11.0,ack:3:12:2,537.594
chickencsi-4.11.0,array1:1000000:500,409.025
chickencsi-4.11.0,string:500000:25,0.363
chickencsi-4.11.0,sum1:25,9.273
chickencsi-4.11.0,cat:50,90.299
chickencsi-4.11.0,wc:inputs/bib:50,205.7
chickencsi-4.11.0,read1:2500,11.935
chickencsi-4.11.0,compiler:2000,264.217
chickencsi-4.11.0,conform:500,401.707
chickencsi-4.11.0,dynamic:500,99.683
chickencsi-4.11.0,matrix:5:5:2500,436.936
chickencsi-4.11.0,maze:20:7:10000,133.241
chickencsi-4.11.0,mazefun:11:11:10000,259.149
chickencsi-4.11.0,paraffins:23:10,94.021
chickencsi-4.11.0,parsing:2500,292.463
chickencsi-4.11.0,peval:2000,241.076
chickencsi-4.11.0,primes:1000:10000,96.088
chickencsi-4.11.0,scheme:100000,219.581
chickencsi-4.11.0,slatex:500,52.093
chickencsi-4.11.0,nboyer:5:1,169.117
chickencsi-4.11.0,sboyer:5:1,185.326
chickencsi-4.11.0,gcbench:20:1,72.297
chickencsi-4.11.0,perm20:10:2:1,327.159
foment-0.4,browse:2000,291.524
foment-0.4,deriv:10000000,461.996
foment-0.4,destruc:600:50:4000,321.561
foment-0.4,diviter:1000:1000000,307.375
foment-0.4,divrec:1000:1000000,321.875
foment-0.4,puzzle:1000,411.425
foment-0.4,triangl:22:1:50,386.032
foment-0.4,tak:40:20:11:1,237.182
foment-0.4,ntakl:40:20:12:1,570.914
